nflores 43303 Wed Mar  8 22:36:20 2017

Avatar id: 0; (x,y) = (12, 59); move = 2 
Avatar id: 0; (x,y) = (1, 2); move = 2 
Avatar id: 1; (x,y) = (84, 52); move = 1 
Avatar id: 2; (x,y) = (99, 75); move = 1 
Avatar id: 3; (x,y) = (5, 52); move = 2 
Avatar id: 0; (x,y) = (1, 2); move = 0 
Avatar id: 1; (x,y) = (84, 51); move = 0 
Avatar id: 2; (x,y) = (99, 74); move = 0 
Avatar id: 3; (x,y) = (5, 53); move = 3 
Avatar id: 0; (x,y) = (0, 2); move = 2 
Avatar id: 1; (x,y) = (84, 51); move = 1 
Avatar id: 2; (x,y) = (99, 74); move = 1 
Avatar id: 3; (x,y) = (5, 53); move = 2 
Avatar id: 0; (x,y) = (0, 2); move = 0 
Avatar id: 1; (x,y) = (84, 51); move = 3 
Avatar id: 2; (x,y) = (99, 73); move = 0 
Avatar id: 3; (x,y) = (5, 54); move = 3 
Avatar id: 0; (x,y) = (0, 2); move = 1 
Avatar id: 1; (x,y) = (85, 51); move = 1 
Avatar id: 2; (x,y) = (99, 73); move = 1 
Avatar id: 3; (x,y) = (5, 54); move = 2 
Avatar id: 0; (x,y) = (0, 1); move = 0 
Avatar id: 1; (x,y) = (85, 50); move = 0 
Avatar id: 2; (x,y) = (99, 72); move = 0 
Avatar id: 3; (x,y) = (5, 55); move = 3 
Avatar id: 0; (x,y) = (0, 1); move = 1 
Avatar id: 1; (x,y) = (84, 50); move = 2 
Avatar id: 2; (x,y) = (98, 72); move = 2 
Avatar id: 3; (x,y) = (5, 55); move = 2 
Avatar id: 0; (x,y) = (0, 0); move = 0 
Avatar id: 1; (x,y) = (84, 50); move = 0 
Avatar id: 2; (x,y) = (98, 72); move = 0 
Avatar id: 3; (x,y) = (5, 56); move = 3 
Avatar id: 0; (x,y) = (0, 0); move = 1 
Avatar id: 1; (x,y) = (83, 50); move = 2 
Avatar id: 2; (x,y) = (97, 72); move = 2 
Avatar id: 3; (x,y) = (5, 56); move = 2 
Avatar id: 0; (x,y) = (0, 0); move = 3 
Avatar id: 1; (x,y) = (83, 50); move = 0 
Avatar id: 2; (x,y) = (97, 73); move = 3 
Avatar id: 3; (x,y) = (5, 57); move = 3 
Avatar id: 0; (x,y) = (1, 0); move = 1 
Avatar id: 1; (x,y) = (83, 50); move = 1 
Avatar id: 2; (x,y) = (97, 73); move = 2 
Avatar id: 3; (x,y) = (5, 57); move = 2 
Avatar id: 0; (x,y) = (1, 0); move = 3 
Avatar id: 1; (x,y) = (83, 49); move = 0 
Avatar id: 2; (x,y) = (97, 73); move = 0 
Avatar id: 3; (x,y) = (5, 58); move = 3 
Avatar id: 0; (x,y) = (2, 0); move = 1 
Avatar id: 1; (x,y) = (82, 49); move = 2 
Avatar id: 2; (x,y) = (96, 73); move = 2 
Avatar id: 3; (x,y) = (5, 58); move = 2 
Avatar id: 0; (x,y) = (2, 0); move = 3 
Avatar id: 1; (x,y) = (82, 50); move = 3 
Avatar id: 2; (x,y) = (96, 74); move = 3 
Avatar id: 3; (x,y) = (5, 58); move = 0 
Avatar id: 0; (x,y) = (3, 0); move = 1 
Avatar id: 1; (x,y) = (82, 50); move = 2 
Avatar id: 2; (x,y) = (96, 74); move = 2 
Avatar id: 3; (x,y) = (5, 58); move = 1 
Avatar id: 0; (x,y) = (3, 0); move = 3 
Avatar id: 1; (x,y) = (82, 50); move = 0 
Avatar id: 2; (x,y) = (96, 74); move = 0 
Avatar id: 3; (x,y) = (5, 57); move = 0 
Avatar id: 0; (x,y) = (3, 0); move = 2 
Avatar id: 1; (x,y) = (81, 50); move = 2 
Avatar id: 2; (x,y) = (95, 74); move = 2 
Avatar id: 3; (x,y) = (5, 57); move = 1 
Avatar id: 0; (x,y) = (3, 1); move = 3 
Avatar id: 1; (x,y) = (81, 51); move = 3 
Avatar id: 2; (x,y) = (95, 75); move = 3 
Avatar id: 3; (x,y) = (5, 56); move = 0 
Avatar id: 0; (x,y) = (3, 1); move = 2 
Avatar id: 1; (x,y) = (82, 51); move = 1 
Avatar id: 2; (x,y) = (95, 75); move = 2 
Avatar id: 3; (x,y) = (5, 56); move = 1 
Avatar id: 0; (x,y) = (3, 1); move = 0 
Avatar id: 1; (x,y) = (82, 51); move = 3 
Avatar id: 2; (x,y) = (95, 75); move = 0 
Avatar id: 3; (x,y) = (5, 55); move = 0 
Avatar id: 0; (x,y) = (3, 1); move = 1 
Avatar id: 1; (x,y) = (83, 51); move = 1 
Avatar id: 2; (x,y) = (94, 75); move = 2 
Avatar id: 3; (x,y) = (4, 55); move = 2 
Avatar id: 0; (x,y) = (3, 0); move = 0 
Avatar id: 1; (x,y) = (83, 51); move = 3 
Avatar id: 2; (x,y) = (94, 75); move = 0 
Avatar id: 3; (x,y) = (4, 55); move = 0 
Avatar id: 0; (x,y) = (2, 0); move = 2 
Avatar id: 1; (x,y) = (83, 51); move = 2 
Avatar id: 2; (x,y) = (94, 75); move = 1 
Avatar id: 3; (x,y) = (3, 55); move = 2 
Avatar id: 0; (x,y) = (2, 0); move = 0 
Avatar id: 1; (x,y) = (83, 52); move = 3 
Avatar id: 2; (x,y) = (94, 74); move = 0 
Avatar id: 3; (x,y) = (3, 55); move = 0 
Avatar id: 0; (x,y) = (1, 0); move = 2 
Avatar id: 1; (x,y) = (83, 52); move = 2 
Avatar id: 2; (x,y) = (93, 74); move = 2 
Avatar id: 3; (x,y) = (3, 55); move = 1 
Avatar id: 0; (x,y) = (1, 1); move = 3 
Avatar id: 1; (x,y) = (83, 53); move = 3 
Avatar id: 2; (x,y) = (93, 74); move = 0 
Avatar id: 3; (x,y) = (3, 54); move = 0 
Avatar id: 0; (x,y) = (2, 1); move = 1 
Avatar id: 1; (x,y) = (83, 53); move = 2 
Avatar id: 2; (x,y) = (93, 74); move = 1 
Avatar id: 3; (x,y) = (2, 54); move = 2 
Avatar id: 0; (x,y) = (2, 1); move = 3 
Avatar id: 1; (x,y) = (83, 53); move = 0 
Avatar id: 2; (x,y) = (93, 73); move = 0 
Avatar id: 3; (x,y) = (2, 55); move = 3 
Avatar id: 0; (x,y) = (2, 1); move = 2 
Avatar id: 1; (x,y) = (82, 53); move = 2 
Avatar id: 2; (x,y) = (93, 73); move = 1 
Avatar id: 3; (x,y) = (2, 55); move = 2 
Avatar id: 0; (x,y) = (2, 2); move = 3 
Avatar id: 1; (x,y) = (82, 53); move = 0 
Avatar id: 2; (x,y) = (93, 73); move = 3 
Avatar id: 3; (x,y) = (2, 55); move = 0 
Avatar id: 0; (x,y) = (3, 2); move = 1 
Avatar id: 1; (x,y) = (82, 53); move = 1 
Avatar id: 2; (x,y) = (94, 73); move = 1 
Avatar id: 3; (x,y) = (1, 55); move = 2 
Avatar id: 0; (x,y) = (3, 2); move = 3 
Avatar id: 1; (x,y) = (82, 52); move = 0 
Avatar id: 2; (x,y) = (94, 72); move = 0 
Avatar id: 3; (x,y) = (1, 55); move = 0 
Avatar id: 0; (x,y) = (4, 2); move = 1 
Avatar id: 1; (x,y) = (81, 52); move = 2 
Avatar id: 2; (x,y) = (94, 72); move = 1 
Avatar id: 3; (x,y) = (0, 55); move = 2 
Avatar id: 0; (x,y) = (4, 2); move = 3 
Avatar id: 1; (x,y) = (81, 53); move = 3 
Avatar id: 2; (x,y) = (94, 72); move = 3 
Avatar id: 3; (x,y) = (0, 55); move = 0 
Avatar id: 0; (x,y) = (4, 2); move = 2 
Avatar id: 1; (x,y) = (81, 53); move = 2 
Avatar id: 2; (x,y) = (95, 72); move = 1 
Avatar id: 3; (x,y) = (0, 55); move = 1 
Avatar id: 0; (x,y) = (4, 3); move = 3 
Avatar id: 1; (x,y) = (81, 54); move = 3 
Avatar id: 2; (x,y) = (95, 71); move = 0 
Avatar id: 3; (x,y) = (0, 54); move = 0 
Avatar id: 0; (x,y) = (5, 3); move = 1 
Avatar id: 1; (x,y) = (81, 54); move = 2 
Avatar id: 2; (x,y) = (95, 71); move = 1 
Avatar id: 3; (x,y) = (0, 54); move = 1 
Avatar id: 0; (x,y) = (5, 2); move = 0 
Avatar id: 1; (x,y) = (81, 55); move = 3 
Avatar id: 2; (x,y) = (95, 71); move = 3 
Avatar id: 3; (x,y) = (0, 53); move = 0 
Avatar id: 0; (x,y) = (5, 2); move = 1 
Avatar id: 1; (x,y) = (81, 55); move = 2 
Avatar id: 2; (x,y) = (96, 71); move = 1 
Avatar id: 3; (x,y) = (0, 53); move = 1 
Avatar id: 0; (x,y) = (5, 1); move = 0 
Avatar id: 1; (x,y) = (81, 55); move = 0 
Avatar id: 2; (x,y) = (96, 70); move = 0 
Avatar id: 3; (x,y) = (0, 53); move = 3 
Avatar id: 0; (x,y) = (4, 1); move = 2 
Avatar id: 1; (x,y) = (80, 55); move = 2 
Avatar id: 2; (x,y) = (95, 70); move = 2 
Avatar id: 3; (x,y) = (1, 53); move = 1 
Avatar id: 0; (x,y) = (4, 1); move = 0 
Avatar id: 1; (x,y) = (80, 55); move = 0 
Avatar id: 2; (x,y) = (95, 70); move = 0 
Avatar id: 3; (x,y) = (1, 53); move = 3 
Avatar id: 0; (x,y) = (4, 1); move = 1 
Avatar id: 1; (x,y) = (79, 55); move = 2 
Avatar id: 2; (x,y) = (95, 70); move = 1 
Avatar id: 3; (x,y) = (2, 53); move = 1 
Avatar id: 0; (x,y) = (4, 0); move = 0 
Avatar id: 1; (x,y) = (79, 55); move = 0 
Avatar id: 2; (x,y) = (95, 69); move = 0 
Avatar id: 3; (x,y) = (2, 53); move = 3 
Avatar id: 0; (x,y) = (4, 0); move = 1 
Avatar id: 1; (x,y) = (78, 55); move = 2 
Avatar id: 2; (x,y) = (95, 69); move = 1 
Avatar id: 3; (x,y) = (2, 53); move = 2 
Avatar id: 0; (x,y) = (4, 0); move = 3 
Avatar id: 1; (x,y) = (78, 55); move = 0 
Avatar id: 2; (x,y) = (95, 69); move = 3 
Avatar id: 3; (x,y) = (2, 53); move = 0 
Avatar id: 0; (x,y) = (5, 0); move = 1 
Avatar id: 1; (x,y) = (77, 55); move = 2 
Avatar id: 2; (x,y) = (96, 69); move = 1 
Avatar id: 3; (x,y) = (1, 53); move = 2 
Avatar id: 0; (x,y) = (5, 0); move = 3 
Avatar id: 1; (x,y) = (77, 55); move = 0 
Avatar id: 2; (x,y) = (96, 68); move = 0 
Avatar id: 3; (x,y) = (1, 54); move = 3 
Avatar id: 0; (x,y) = (6, 0); move = 1 
Avatar id: 1; (x,y) = (77, 55); move = 1 
Avatar id: 2; (x,y) = (96, 68); move = 1 
Avatar id: 3; (x,y) = (1, 54); move = 2 
Avatar id: 0; (x,y) = (6, 0); move = 3 
Avatar id: 1; (x,y) = (77, 54); move = 0 
Avatar id: 2; (x,y) = (96, 67); move = 0 
Avatar id: 3; (x,y) = (1, 54); move = 0 
Avatar id: 0; (x,y) = (7, 0); move = 1 
Avatar id: 1; (x,y) = (77, 54); move = 1 
Avatar id: 2; (x,y) = (96, 67); move = 1 
Avatar id: 3; (x,y) = (1, 54); move = 1 
Avatar id: 0; (x,y) = (7, 0); move = 3 
Avatar id: 1; (x,y) = (77, 54); move = 3 
Avatar id: 2; (x,y) = (96, 67); move = 3 
Avatar id: 3; (x,y) = (1, 53); move = 0 
Avatar id: 0; (x,y) = (8, 0); move = 1 
Avatar id: 1; (x,y) = (78, 54); move = 1 
Avatar id: 2; (x,y) = (97, 67); move = 1 
Avatar id: 3; (x,y) = (0, 53); move = 2 
Avatar id: 0; (x,y) = (8, 0); move = 3 
Avatar id: 1; (x,y) = (78, 54); move = 3 
Avatar id: 2; (x,y) = (97, 67); move = 3 
Avatar id: 3; (x,y) = (0, 54); move = 3 
Avatar id: 0; (x,y) = (8, 0); move = 2 
Avatar id: 1; (x,y) = (79, 54); move = 1 
Avatar id: 2; (x,y) = (98, 67); move = 1 
Avatar id: 3; (x,y) = (0, 54); move = 2 
Avatar id: 0; (x,y) = (8, 1); move = 3 
Avatar id: 1; (x,y) = (79, 53); move = 0 
Avatar id: 2; (x,y) = (98, 66); move = 0 
Avatar id: 3; (x,y) = (0, 55); move = 3 
Avatar id: 0; (x,y) = (9, 1); move = 1 
Avatar id: 1; (x,y) = (78, 53); move = 2 
Avatar id: 2; (x,y) = (98, 66); move = 1 
Avatar id: 3; (x,y) = (1, 55); move = 1 
Avatar id: 0; (x,y) = (9, 0); move = 0 
Avatar id: 1; (x,y) = (78, 53); move = 0 
Avatar id: 2; (x,y) = (98, 65); move = 0 
Avatar id: 3; (x,y) = (1, 55); move = 3 
Avatar id: 0; (x,y) = (9, 0); move = 1 
Avatar id: 1; (x,y) = (77, 53); move = 2 
Avatar id: 2; (x,y) = (98, 65); move = 1 
Avatar id: 3; (x,y) = (2, 55); move = 1 
Avatar id: 0; (x,y) = (9, 0); move = 3 
Avatar id: 1; (x,y) = (77, 53); move = 0 
Avatar id: 2; (x,y) = (98, 65); move = 3 
Avatar id: 3; (x,y) = (2, 54); move = 0 
Avatar id: 0; (x,y) = (10, 0); move = 1 
Avatar id: 1; (x,y) = (76, 53); move = 2 
Avatar id: 2; (x,y) = (99, 65); move = 1 
Avatar id: 3; (x,y) = (2, 54); move = 1 
Avatar id: 0; (x,y) = (10, 0); move = 3 
Avatar id: 1; (x,y) = (76, 53); move = 0 
Avatar id: 2; (x,y) = (99, 64); move = 0 
Avatar id: 3; (x,y) = (2, 54); move = 3 
Avatar id: 0; (x,y) = (10, 0); move = 2 
Avatar id: 1; (x,y) = (76, 53); move = 1 
Avatar id: 2; (x,y) = (98, 64); move = 2 
Avatar id: 3; (x,y) = (3, 54); move = 1 
Avatar id: 0; (x,y) = (10, 1); move = 3 
Avatar id: 1; (x,y) = (76, 52); move = 0 
Avatar id: 2; (x,y) = (98, 64); move = 0 
Avatar id: 3; (x,y) = (3, 54); move = 3 
Avatar id: 0; (x,y) = (11, 1); move = 1 
Avatar id: 1; (x,y) = (76, 52); move = 1 
Avatar id: 2; (x,y) = (97, 64); move = 2 
Avatar id: 3; (x,y) = (3, 54); move = 2 
Avatar id: 0; (x,y) = (11, 0); move = 0 
Avatar id: 1; (x,y) = (76, 51); move = 0 
Avatar id: 2; (x,y) = (97, 64); move = 0 
Avatar id: 3; (x,y) = (3, 55); move = 3 
Avatar id: 0; (x,y) = (11, 0); move = 1 
Avatar id: 1; (x,y) = (76, 51); move = 1 
Avatar id: 2; (x,y) = (97, 64); move = 1 
Avatar id: 3; (x,y) = (4, 55); move = 1 
Avatar id: 0; (x,y) = (11, 0); move = 3 
Avatar id: 1; (x,y) = (76, 51); move = 3 
Avatar id: 2; (x,y) = (97, 63); move = 0 
Avatar id: 3; (x,y) = (4, 54); move = 0 
Avatar id: 0; (x,y) = (12, 0); move = 1 
Avatar id: 1; (x,y) = (77, 51); move = 1 
Avatar id: 2; (x,y) = (97, 63); move = 1 
Avatar id: 3; (x,y) = (4, 54); move = 1 
Avatar id: 0; (x,y) = (12, 0); move = 3 
Avatar id: 1; (x,y) = (77, 51); move = 3 
Avatar id: 2; (x,y) = (97, 62); move = 0 
Avatar id: 3; (x,y) = (4, 53); move = 0 
Avatar id: 0; (x,y) = (13, 0); move = 1 
Avatar id: 1; (x,y) = (78, 51); move = 1 
Avatar id: 2; (x,y) = (97, 62); move = 1 
Avatar id: 3; (x,y) = (3, 53); move = 2 
Avatar id: 0; (x,y) = (13, 0); move = 3 
Avatar id: 1; (x,y) = (78, 51); move = 3 
Avatar id: 2; (x,y) = (97, 61); move = 0 
Avatar id: 3; (x,y) = (3, 53); move = 0 
Avatar id: 0; (x,y) = (14, 0); move = 1 
Avatar id: 1; (x,y) = (78, 51); move = 2 
Avatar id: 2; (x,y) = (96, 61); move = 2 
Avatar id: 3; (x,y) = (3, 53); move = 1 
Avatar id: 0; (x,y) = (14, 0); move = 3 
Avatar id: 1; (x,y) = (78, 52); move = 3 
Avatar id: 2; (x,y) = (96, 62); move = 3 
Avatar id: 3; (x,y) = (3, 52); move = 0 
Avatar id: 0; (x,y) = (14, 0); move = 2 
Avatar id: 1; (x,y) = (79, 52); move = 1 
Avatar id: 2; (x,y) = (96, 62); move = 2 
Avatar id: 3; (x,y) = (2, 52); move = 2 
Avatar id: 0; (x,y) = (14, 1); move = 3 
Avatar id: 1; (x,y) = (79, 51); move = 0 
Avatar id: 2; (x,y) = (96, 62); move = 0 
Avatar id: 3; (x,y) = (2, 52); move = 0 
Avatar id: 0; (x,y) = (14, 1); move = 2 
Avatar id: 1; (x,y) = (79, 51); move = 1 
Avatar id: 2; (x,y) = (95, 62); move = 2 
Avatar id: 3; (x,y) = (1, 52); move = 2 
Avatar id: 0; (x,y) = (14, 2); move = 3 
Avatar id: 1; (x,y) = (79, 51); move = 3 
Avatar id: 2; (x,y) = (95, 63); move = 3 
Avatar id: 3; (x,y) = (1, 52); move = 0 
Avatar id: 0; (x,y) = (14, 2); move = 2 
Avatar id: 1; (x,y) = (80, 51); move = 1 
Avatar id: 2; (x,y) = (95, 63); move = 2 
Avatar id: 3; (x,y) = (0, 52); move = 2 
Avatar id: 0; (x,y) = (14, 3); move = 3 
Avatar id: 1; (x,y) = (80, 50); move = 0 
Avatar id: 2; (x,y) = (95, 63); move = 0 
Avatar id: 3; (x,y) = (0, 52); move = 0 
Avatar id: 0; (x,y) = (14, 3); move = 2 
Avatar id: 1; (x,y) = (80, 50); move = 1 
Avatar id: 2; (x,y) = (94, 63); move = 2 
Avatar id: 3; (x,y) = (0, 52); move = 1 
Avatar id: 0; (x,y) = (14, 4); move = 3 
Avatar id: 1; (x,y) = (80, 49); move = 0 
Avatar id: 2; (x,y) = (94, 63); move = 0 
Avatar id: 3; (x,y) = (0, 51); move = 0 
Avatar id: 0; (x,y) = (14, 4); move = 2 
Avatar id: 1; (x,y) = (80, 49); move = 1 
Avatar id: 2; (x,y) = (94, 63); move = 1 
Avatar id: 3; (x,y) = (0, 51); move = 1 
Avatar id: 0; (x,y) = (14, 4); move = 0 
Avatar id: 1; (x,y) = (80, 49); move = 3 
Avatar id: 2; (x,y) = (94, 62); move = 0 
Avatar id: 3; (x,y) = (0, 50); move = 0 
Avatar id: 0; (x,y) = (13, 4); move = 2 
Avatar id: 1; (x,y) = (81, 49); move = 1 
Avatar id: 2; (x,y) = (94, 62); move = 1 
Avatar id: 3; (x,y) = (0, 50); move = 1 
Avatar id: 0; (x,y) = (13, 5); move = 3 
Avatar id: 1; (x,y) = (81, 48); move = 0 
Avatar id: 2; (x,y) = (94, 61); move = 0 
Avatar id: 3; (x,y) = (0, 49); move = 0 
Avatar id: 0; (x,y) = (14, 5); move = 1 
Avatar id: 1; (x,y) = (81, 48); move = 1 
Avatar id: 2; (x,y) = (94, 61); move = 1 
Avatar id: 3; (x,y) = (0, 49); move = 1 
Avatar id: 0; (x,y) = (14, 5); move = 3 
Avatar id: 1; (x,y) = (81, 48); move = 3 
Avatar id: 2; (x,y) = (94, 60); move = 0 
Avatar id: 3; (x,y) = (0, 48); move = 0 
Avatar id: 0; (x,y) = (14, 5); move = 2 
Avatar id: 1; (x,y) = (82, 48); move = 1 
Avatar id: 2; (x,y) = (94, 60); move = 1 
Avatar id: 3; (x,y) = (0, 48); move = 1 
Avatar id: 0; (x,y) = (14, 6); move = 3 
Avatar id: 1; (x,y) = (82, 47); move = 0 
Avatar id: 2; (x,y) = (94, 59); move = 0 
Avatar id: 3; (x,y) = (0, 47); move = 0 
Avatar id: 0; (x,y) = (14, 6); move = 2 
Avatar id: 1; (x,y) = (82, 47); move = 1 
Avatar id: 2; (x,y) = (94, 59); move = 1 
Avatar id: 3; (x,y) = (0, 47); move = 1 
Avatar id: 0; (x,y) = (14, 6); move = 0 
Avatar id: 1; (x,y) = (82, 47); move = 3 
Avatar id: 2; (x,y) = (94, 59); move = 3 
Avatar id: 3; (x,y) = (0, 47); move = 3 
Avatar id: 0; (x,y) = (13, 6); move = 2 
Avatar id: 1; (x,y) = (83, 47); move = 1 
Avatar id: 2; (x,y) = (95, 59); move = 1 
Avatar id: 3; (x,y) = (1, 47); move = 1 
Avatar id: 0; (x,y) = (13, 6); move = 0 
Avatar id: 1; (x,y) = (83, 46); move = 0 
Avatar id: 2; (x,y) = (95, 59); move = 3 
Avatar id: 3; (x,y) = (1, 46); move = 0 
Avatar id: 0; (x,y) = (12, 6); move = 2 
Avatar id: 1; (x,y) = (83, 46); move = 1 
Avatar id: 2; (x,y) = (95, 59); move = 2 
Avatar id: 3; (x,y) = (1, 46); move = 1 
Avatar id: 0; (x,y) = (12, 6); move = 0 
Avatar id: 1; (x,y) = (83, 46); move = 3 
Avatar id: 2; (x,y) = (95, 60); move = 3 
Avatar id: 3; (x,y) = (1, 46); move = 3 
Avatar id: 0; (x,y) = (12, 6); move = 1 
Avatar id: 1; (x,y) = (84, 46); move = 1 
Avatar id: 2; (x,y) = (96, 60); move = 1 
Avatar id: 3; (x,y) = (2, 46); move = 1 
Avatar id: 0; (x,y) = (12, 5); move = 0 
Avatar id: 1; (x,y) = (84, 45); move = 0 
Avatar id: 2; (x,y) = (96, 59); move = 0 
Avatar id: 3; (x,y) = (2, 46); move = 3 
Avatar id: 0; (x,y) = (11, 5); move = 2 
Avatar id: 1; (x,y) = (83, 45); move = 2 
Avatar id: 2; (x,y) = (96, 59); move = 1 
Avatar id: 3; (x,y) = (3, 46); move = 1 
Avatar id: 0; (x,y) = (11, 6); move = 3 
Avatar id: 1; (x,y) = (83, 45); move = 0 
Avatar id: 2; (x,y) = (96, 58); move = 0 
Avatar id: 3; (x,y) = (3, 45); move = 0 
Avatar id: 0; (x,y) = (11, 6); move = 2 
Avatar id: 1; (x,y) = (83, 45); move = 1 
Avatar id: 2; (x,y) = (96, 58); move = 1 
Avatar id: 3; (x,y) = (3, 45); move = 1 
Avatar id: 0; (x,y) = (11, 6); move = 0 
Avatar id: 1; (x,y) = (83, 44); move = 0 
Avatar id: 2; (x,y) = (96, 57); move = 0 
Avatar id: 3; (x,y) = (3, 45); move = 3 
Avatar id: 0; (x,y) = (10, 6); move = 2 
Avatar id: 1; (x,y) = (82, 44); move = 2 
Avatar id: 2; (x,y) = (95, 57); move = 2 
Avatar id: 3; (x,y) = (4, 45); move = 1 
Avatar id: 0; (x,y) = (10, 6); move = 0 
Avatar id: 1; (x,y) = (82, 44); move = 0 
Avatar id: 2; (x,y) = (95, 57); move = 0 
Avatar id: 3; (x,y) = (4, 45); move = 3 
Avatar id: 0; (x,y) = (10, 6); move = 1 
Avatar id: 1; (x,y) = (82, 44); move = 1 
Avatar id: 2; (x,y) = (95, 57); move = 1 
Avatar id: 3; (x,y) = (5, 45); move = 1 
Avatar id: 0; (x,y) = (10, 5); move = 0 
Avatar id: 1; (x,y) = (82, 43); move = 0 
Avatar id: 2; (x,y) = (95, 56); move = 0 
Avatar id: 3; (x,y) = (5, 45); move = 3 
Avatar id: 0; (x,y) = (10, 5); move = 1 
Avatar id: 1; (x,y) = (81, 43); move = 2 
Avatar id: 2; (x,y) = (95, 56); move = 1 
Avatar id: 3; (x,y) = (6, 45); move = 1 
Avatar id: 0; (x,y) = (10, 4); move = 0 
Avatar id: 1; (x,y) = (81, 44); move = 3 
Avatar id: 2; (x,y) = (95, 55); move = 0 
Avatar id: 3; (x,y) = (6, 44); move = 0 
Avatar id: 0; (x,y) = (10, 4); move = 1 
Avatar id: 1; (x,y) = (81, 44); move = 2 
Avatar id: 2; (x,y) = (94, 55); move = 2 
Avatar id: 3; (x,y) = (5, 44); move = 2 
Avatar id: 0; (x,y) = (10, 4); move = 3 
Avatar id: 1; (x,y) = (81, 45); move = 3 
Avatar id: 2; (x,y) = (94, 55); move = 0 
Avatar id: 3; (x,y) = (5, 44); move = 0 
Avatar id: 0; (x,y) = (11, 4); move = 1 
Avatar id: 1; (x,y) = (82, 45); move = 1 
Avatar id: 2; (x,y) = (94, 55); move = 1 
Avatar id: 3; (x,y) = (4, 44); move = 2 
Avatar id: 0; (x,y) = (11, 3); move = 0 
Avatar id: 1; (x,y) = (82, 45); move = 3 
Avatar id: 2; (x,y) = (94, 54); move = 0 
Avatar id: 3; (x,y) = (4, 44); move = 0 
Avatar id: 0; (x,y) = (11, 3); move = 1 
Avatar id: 1; (x,y) = (82, 45); move = 2 
Avatar id: 2; (x,y) = (94, 54); move = 1 
Avatar id: 3; (x,y) = (3, 44); move = 2 
Avatar id: 0; (x,y) = (11, 3); move = 3 
Avatar id: 1; (x,y) = (82, 46); move = 3 
Avatar id: 2; (x,y) = (94, 54); move = 3 
Avatar id: 3; (x,y) = (3, 44); move = 0 
Avatar id: 0; (x,y) = (12, 3); move = 1 
Avatar id: 1; (x,y) = (82, 46); move = 2 
Avatar id: 2; (x,y) = (95, 54); move = 1 
Avatar id: 3; (x,y) = (3, 44); move = 1 
Avatar id: 0; (x,y) = (12, 2); move = 0 
Avatar id: 1; (x,y) = (82, 46); move = 0 
Avatar id: 2; (x,y) = (95, 53); move = 0 
Avatar id: 3; (x,y) = (3, 43); move = 0 
Avatar id: 0; (x,y) = (11, 2); move = 2 
Avatar id: 1; (x,y) = (81, 46); move = 2 
Avatar id: 2; (x,y) = (95, 53); move = 1 
Avatar id: 3; (x,y) = (3, 43); move = 1 
Avatar id: 0; (x,y) = (11, 2); move = 0 
Avatar id: 1; (x,y) = (81, 46); move = 0 
Avatar id: 2; (x,y) = (95, 53); move = 3 
Avatar id: 3; (x,y) = (3, 42); move = 0 
Avatar id: 0; (x,y) = (10, 2); move = 2 
Avatar id: 1; (x,y) = (80, 46); move = 2 
Avatar id: 2; (x,y) = (96, 53); move = 1 
Avatar id: 3; (x,y) = (3, 42); move = 1 
Avatar id: 0; (x,y) = (10, 3); move = 3 
Avatar id: 1; (x,y) = (80, 46); move = 0 
Avatar id: 2; (x,y) = (96, 52); move = 0 
Avatar id: 3; (x,y) = (3, 41); move = 0 
Avatar id: 0; (x,y) = (10, 3); move = 2 
Avatar id: 1; (x,y) = (80, 46); move = 1 
Avatar id: 2; (x,y) = (96, 52); move = 1 
Avatar id: 3; (x,y) = (3, 41); move = 1 
Avatar id: 0; (x,y) = (10, 3); move = 0 
Avatar id: 1; (x,y) = (80, 45); move = 0 
Avatar id: 2; (x,y) = (96, 52); move = 3 
Avatar id: 3; (x,y) = (3, 40); move = 0 
Avatar id: 0; (x,y) = (9, 3); move = 2 
Avatar id: 1; (x,y) = (79, 45); move = 2 
Avatar id: 2; (x,y) = (96, 52); move = 2 
Avatar id: 3; (x,y) = (2, 40); move = 2 
Avatar id: 0; (x,y) = (9, 4); move = 3 
Avatar id: 1; (x,y) = (79, 45); move = 0 
Avatar id: 2; (x,y) = (96, 53); move = 3 
Avatar id: 3; (x,y) = (2, 41); move = 3 
Avatar id: 0; (x,y) = (9, 4); move = 2 
Avatar id: 1; (x,y) = (78, 45); move = 2 
Avatar id: 2; (x,y) = (96, 53); move = 2 
Avatar id: 3; (x,y) = (2, 41); move = 2 
Avatar id: 0; (x,y) = (9, 5); move = 3 
Avatar id: 1; (x,y) = (78, 45); move = 0 
Avatar id: 2; (x,y) = (96, 54); move = 3 
Avatar id: 3; (x,y) = (2, 41); move = 0 
Avatar id: 0; (x,y) = (9, 5); move = 2 
Avatar id: 1; (x,y) = (77, 45); move = 2 
Avatar id: 2; (x,y) = (96, 54); move = 2 
Avatar id: 3; (x,y) = (1, 41); move = 2 
Avatar id: 0; (x,y) = (9, 6); move = 3 
Avatar id: 1; (x,y) = (77, 45); move = 0 
Avatar id: 2; (x,y) = (96, 55); move = 3 
Avatar id: 3; (x,y) = (1, 42); move = 3 
Avatar id: 0; (x,y) = (9, 6); move = 2 
Avatar id: 1; (x,y) = (77, 45); move = 1 
Avatar id: 2; (x,y) = (96, 55); move = 2 
Avatar id: 3; (x,y) = (1, 42); move = 2 
